episode,steps_per_episode,t_per_episode,reward_per_episode,reward_avg_per_episode,reward_min_per_episode,reward_max_per_episode
1,22.0,4.909,-103.0,-4.904761904761905,-100.0,0.0
2,27.0,5.771,-110.0,-4.230769230769231,-100.0,0.8
3,24.0,5.097,-104.8,-4.556521739130433,-100.0,0.0
4,23.0,4.927,-105.4,-4.790909090909091,-100.0,0.0
5,26.0,5.555,-106.0,-4.24,-100.0,0.0
6,26.0,5.506,-105.4,-4.216,-100.0,0.0
7,24.0,5.117,-107.2,-4.660869565217391,-100.0,0.0
8,29.0,6.115,-107.2,-3.8285714285714287,-100.0,0.8
9,27.0,5.76,-109.0,-4.1923076923076925,-100.0,0.0
10,23.0,4.933,-102.4,-4.654545454545455,-100.0,0.0
11,23.0,4.912,-103.6,-4.709090909090909,-100.0,0.0
12,25.0,5.361,-106.0,-4.416666666666666,-100.0,0.0
13,24.0,5.107,-107.2,-4.660869565217391,-100.0,0.0
14,23.0,4.942,-107.2,-4.872727272727273,-100.0,0.0
15,23.0,4.957,-105.4,-4.790909090909091,-100.0,0.0
16,25.0,5.298,-110.2,-4.591666666666668,-100.0,0.0
17,24.0,5.163,-105.4,-4.582608695652175,-100.0,0.0
18,21.0,4.478,-101.8,-5.09,-100.0,0.0
19,22.0,4.73,-105.4,-5.019047619047618,-100.0,0.0
20,22.0,4.761,-103.6,-4.933333333333333,-100.0,0.0
21,28.0,6.11,-112.0,-4.148148148148148,-100.0,0.0
22,26.0,5.546,-112.0,-4.48,-100.0,0.0
23,26.0,5.522,-112.6,-4.504,-100.0,0.0
24,27.0,5.721,-112.0,-4.3076923076923075,-100.0,0.0
25,28.0,5.927,-113.8,-4.214814814814814,-100.0,0.0
26,27.0,5.734,-111.19999999999997,-4.276923076923077,-100.0,0.2
27,30.0,6.332,-116.19999999999997,-4.006896551724138,-100.0,0.0
28,27.0,5.747,-114.4,-4.4,-100.0,0.0
29,25.0,5.302,-109.6,-4.566666666666667,-100.0,0.0
30,27.0,5.724,-111.4,-4.284615384615384,-100.0,0.0
31,22.0,4.74,-104.2,-4.961904761904762,-100.0,0.0
32,26.0,5.542,-112.4,-4.496,-100.0,0.2
33,37.0,7.735,-108.2,-3.0055555555555555,-100.0,0.8
34,25.0,5.316,-108.4,-4.516666666666667,-100.0,0.0
35,25.0,5.318,-109.0,-4.541666666666666,-100.0,0.0
36,27.0,5.758,-113.19999999999997,-4.3538461538461535,-100.0,0.0
37,25.0,5.303,-107.6,-4.4833333333333325,-100.0,0.2
38,24.0,5.135,-106.4,-4.626086956521739,-100.0,0.2
39,24.0,5.128,-105.4,-4.582608695652175,-100.0,0.0
40,24.0,5.14,-104.2,-4.530434782608696,-100.0,0.0
41,25.0,5.329,-111.4,-4.641666666666667,-100.0,0.0
42,24.0,5.151,-104.2,-4.530434782608696,-100.0,0.0
43,25.0,5.346,-110.8,-4.616666666666665,-100.0,0.0
44,22.0,4.714,-103.6,-4.933333333333333,-100.0,0.0
45,27.0,5.645,-113.8,-4.3769230769230765,-100.0,0.0
46,191.0,38.57,-71.8,-0.3778947368421052,-100.0,0.8
47,23.0,4.895,-106.0,-4.8181818181818175,-100.0,0.0
48,187.0,37.743,-74.0,-0.3978494623655914,-100.0,0.8
49,22.0,4.715,-101.8,-4.847619047619047,-100.0,0.0
50,210.0,42.371,-94.4,-0.45167464114832534,-100.0,0.8
51,23.0,4.929,-105.4,-4.790909090909091,-100.0,0.0
52,25.0,5.328,-104.8,-4.366666666666665,-100.0,0.0
53,203.0,40.919,-81.20000000000002,-0.401980198019802,-100.0,0.8
54,28.0,5.918,-112.6,-4.170370370370369,-100.0,0.0
55,27.0,5.759,-115.0,-4.423076923076923,-100.0,-0.6000000000000001
56,351.0,70.502,-57.00000000000008,-0.16285714285714284,-100.0,0.8
57,223.0,44.922,-85.20000000000003,-0.38378378378378386,-100.0,0.8
58,207.0,41.744,-78.00000000000003,-0.3786407766990291,-100.0,0.8
59,191.0,38.556,-99.6,-0.5242105263157896,-100.0,0.8
60,500.0,100.352,70.99999999999983,0.14228456913827656,-0.6000000000000001,0.8
61,29.0,6.21,-104.2,-3.721428571428572,-100.0,0.8
62,25.0,5.324,-107.8,-4.491666666666665,-100.0,0.0
63,24.0,5.101,-103.0,-4.478260869565218,-100.0,0.0
64,500.0,100.348,97.79999999999987,0.19599198396793588,-0.6000000000000001,0.8
65,500.0,100.425,84.00000000000011,0.1683366733466934,-0.6000000000000001,0.8
66,117.0,23.768,-111.19999999999997,-0.9586206896551724,-100.0,0.8
67,186.0,37.578,-80.0,-0.43243243243243246,-100.0,0.8
68,201.0,40.516,-98.4,-0.49199999999999994,-100.0,0.8
69,208.0,41.93,-76.80000000000005,-0.3710144927536232,-100.0,0.8
70,201.0,40.553,-77.60000000000002,-0.38800000000000007,-100.0,0.8
71,265.0,53.347,-80.00000000000004,-0.30303030303030304,-100.0,0.8
72,32.0,6.71,-117.4,-3.787096774193548,-100.0,0.0
73,29.0,6.159,-116.19999999999997,-4.15,-100.0,-0.6000000000000001
74,24.0,5.1,-104.2,-4.530434782608696,-100.0,0.0
75,29.0,6.138,-115.0,-4.107142857142857,-100.0,0.0
76,27.0,5.724,-115.0,-4.423076923076923,-100.0,-0.6000000000000001
77,27.0,5.757,-113.19999999999997,-4.3538461538461535,-100.0,0.0
78,23.0,4.878,-103.0,-4.681818181818182,-100.0,0.0
79,25.0,5.368,-104.8,-4.366666666666665,-100.0,0.0
80,318.0,63.94,-78.60000000000005,-0.24794952681388016,-100.0,0.8
81,192.0,38.753,-67.79999999999998,-0.35497382198952887,-100.0,0.8
82,209.0,42.113,-81.20000000000003,-0.3903846153846153,-100.0,0.8
83,222.0,44.711,-96.6,-0.4371040723981901,-100.0,0.8
84,260.0,52.37,-74.20000000000003,-0.2864864864864865,-100.0,0.8
85,240.0,48.32,-96.40000000000003,-0.40334728033472805,-100.0,0.8
86,33.0,6.958,-117.4,-3.66875,-100.0,0.0
87,213.0,42.924,-73.20000000000002,-0.34528301886792445,-100.0,0.8
88,500.0,100.298,53.3999999999999,0.1070140280561122,-0.6000000000000001,0.8
89,194.0,39.223,-78.39999999999998,-0.40621761658031086,-100.0,0.8
90,204.0,41.143,-83.40000000000003,-0.4108374384236453,-100.0,0.8
91,25.0,5.326,-107.8,-4.491666666666665,-100.0,0.0
92,27.0,5.717,-113.4,-4.361538461538462,-100.0,0.2
93,28.0,5.919,-114.4,-4.2370370370370365,-100.0,0.0
94,27.0,5.766,-115.0,-4.423076923076923,-100.0,-0.6000000000000001
95,28.0,5.914,-115.6,-4.281481481481482,-100.0,-0.6000000000000001
96,28.0,5.886,-115.0,-4.25925925925926,-100.0,0.0
97,27.0,5.742,-113.8,-4.3769230769230765,-100.0,0.0
98,26.0,5.57,-112.0,-4.48,-100.0,0.0
99,26.0,5.526,-103.6,-4.144,-100.0,0.0
100,105.0,21.305,-104.6,-1.0057692307692307,-100.0,0.8
101,212.0,42.743,-82.80000000000007,-0.39241706161137446,-100.0,0.8
102,27.0,5.716,-115.0,-4.423076923076923,-100.0,-0.6000000000000001
103,26.0,5.552,-108.2,-4.328,-100.0,0.2
104,281.0,56.502,-69.40000000000003,-0.2478571428571429,-100.0,0.8
105,248.0,49.908,-86.0,-0.3481781376518219,-100.0,0.8
106,207.0,41.75,-73.00000000000004,-0.35436893203883496,-100.0,0.8
107,28.0,5.927,-113.8,-4.214814814814814,-100.0,0.0
108,24.0,5.116,-103.0,-4.478260869565218,-100.0,0.0
109,500.0,100.393,75.59999999999998,0.15150300601202404,-0.6000000000000001,0.8
110,216.0,43.559,-62.20000000000003,-0.28930232558139535,-100.0,0.8
111,189.0,38.149,-64.80000000000001,-0.34468085106382984,-100.0,0.8
112,212.0,42.725,-85.60000000000004,-0.4056872037914692,-100.0,0.8
113,500.0,100.362,71.39999999999995,0.14308617234468937,-0.6000000000000001,0.8
114,206.0,41.576,-90.6,-0.4419512195121951,-100.0,0.8
115,211.0,42.548,-93.6,-0.4457142857142857,-100.0,0.8
116,24.0,5.125,-104.2,-4.530434782608696,-100.0,0.0
117,30.0,6.337,-116.19999999999997,-4.006896551724138,-100.0,0.0
118,233.0,46.917,-97.79999999999998,-0.421551724137931,-100.0,0.8
119,213.0,42.936,-81.40000000000003,-0.38396226415094337,-100.0,0.8
120,26.0,5.544,-110.8,-4.432,-100.0,0.0
121,26.0,5.502,-111.4,-4.456,-100.0,0.0
122,27.0,5.727,-112.6,-4.3307692307692305,-100.0,0.0
123,24.0,5.139,-106.4,-4.626086956521739,-100.0,0.8
124,25.0,5.371,-111.4,-4.641666666666667,-100.0,0.0
125,223.0,44.88,-94.99999999999997,-0.427927927927928,-100.0,0.8
126,26.0,5.552,-114.4,-4.5760000000000005,-100.0,-0.6000000000000001
127,24.0,5.142,-109.6,-4.765217391304348,-100.0,0.0
128,100.0,20.287,-91.4,-0.9232323232323234,-100.0,0.8
129,22.0,4.748,-102.4,-4.876190476190477,-100.0,0.0
130,21.0,4.556,-101.8,-5.09,-100.0,0.0
131,24.0,5.099,-107.2,-4.660869565217391,-100.0,0.0
132,27.0,5.768,-113.6,-4.369230769230769,-100.0,0.2
133,26.0,5.485,-112.0,-4.48,-100.0,0.0
134,25.0,5.37,-112.0,-4.666666666666666,-100.0,0.0
135,500.0,100.332,98.59999999999984,0.1975951903807615,-0.6000000000000001,0.8
136,355.0,71.387,-60.80000000000008,-0.17175141242937855,-100.0,0.8
137,110.0,22.339,-101.6,-0.9321100917431192,-100.0,0.8
138,26.0,5.479,-112.0,-4.48,-100.0,0.0
139,29.0,6.144,-114.19999999999997,-4.078571428571428,-100.0,0.2
140,214.0,43.134,-90.40000000000002,-0.42441314553990606,-100.0,0.8
141,27.0,5.726,-113.19999999999997,-4.3538461538461535,-100.0,0.0
142,26.0,5.55,-113.19999999999997,-4.528,-100.0,0.0
143,27.0,5.699,-114.4,-4.4,-100.0,0.0
144,28.0,5.974,-114.4,-4.2370370370370365,-100.0,0.0
145,23.0,4.898,-104.2,-4.736363636363636,-100.0,0.0
146,28.0,5.947,-115.6,-4.281481481481482,-100.0,-0.6000000000000001
147,188.0,37.906,-85.40000000000003,-0.45668449197860966,-100.0,0.8
148,411.0,82.598,-67.40000000000006,-0.16439024390243903,-100.0,0.8
149,121.0,24.446,-108.6,-0.905,-100.0,0.8
