-3.237959680354436642e+01 , -1.253455729270815588e+01 , -3.196975249689980103e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-6.404505475635291134e+01 , -7.190488385196633914e-01 , -5.790240871423451807e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-9.952638366369698986e+01 , -7.385808212366673331e+01 , 6.892776321647802185e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.219258757338926102e+01 , -9.520788524978229361e+01 , 2.953332052613081848e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.811386932168455033e+00 , -4.925620584484855513e+00 , -1.580344990537918548e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.199901907997303674e+01 , -3.766457860650708867e+00 , -2.639647938079684675e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.159047210994309518e+00 , 3.838009466322541141e-01 , 1.559292035545812305e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.098420660653709025e+00 , 1.429878516314131875e+00 , 1.363144808637636540e+00
-6.784749148604511504e+01 , -5.622293490566374174e+01 , 4.746367347242863577e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.962469553104256192e+01 , -4.246207040998613991e+01 , 6.576725710109074252e-02
1.630713307767174491e+00 , 5.912006078530548381e-01 , -1.343533347226681385e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
3.237306824992117527e+00 , 2.122267616469026841e+00 , 2.099242582788213962e+00
-9.096101192111097689e+00 , -1.802608187792145600e+01 , -2.661042250687372657e-01
2.433757994431924754e+00 , 1.785050726626280948e+00 , 2.087860733372326916e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.501309277314838653e+00 , -5.387135690759564000e+00 , -3.360331466964109337e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.347901620822813173e+00 , -1.777674156544629958e-01 , 1.551607266359820159e+00
-2.416003396829377792e+01 , -1.258248178079955615e+01 , 1.140402960914191022e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.496941119629737926e+01 , -5.664967477393695106e+01 , 8.719089148001839540e-01
-1.064286358626682549e+01 , -2.445377025654220660e+00 , 2.220459839427047222e-01
1.567786102844656249e+00 , 0.000000000000000000e+00 , -9.577242370081083811e-01
2.298056119536481035e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
8.766272721708896487e-01 , -9.454509003662034949e-01 , -1.999683024736241821e+00
-9.296307674333491589e-01 , -5.605712210052374855e-01 , 1.045114371691572064e+00
2.510465693506774842e-01 , -7.664811135376291773e+00 , -7.468291499189763982e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.395368908489174053e+00 , 4.386942590997469082e-01 , -8.478017116342206450e+00
4.250433155817885944e-01 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.765446028472363871e+00 , 1.074398255219169096e+00 , -5.420709053990329096e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.054840869366773237e+00 , 8.616368217570553600e-01 , 7.528301508814096987e-01
-2.114838813772574966e+01 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
