Steps per Episode,Reward per Episode,t per Episode,T per Episode,Epsilon per Episode,Reward Min per Episode,Reward Max per Episode,Reward Avg per Episode
24.0,-106.0,5.094,15.610215679509198,0.6497447183806646,-100.0,0.0,-4.608695652173913
48.0,-113.6,9.915,15.454113522714106,0.6464959947887613,-100.0,0.8,-2.417021276595745
17.0,-106.6,4.141,15.299572387486965,0.6432635148148175,-100.0,0.0,-6.6625000000000005
90.0,-115.39999999999999,18.752,15.146576663612095,0.6400471972407433,-100.0,0.8,-1.296629213483146
36.0,-107.4,7.671,14.995110896975973,0.6368469612545397,-100.0,0.8,-3.068571428571429
98.0,-118.6,20.509,14.845159788006214,0.6336627264482669,-100.0,0.8,-1.222680412371134
15.0,-105.4,4.312,14.696708190126152,0.6304944128160256,-100.0,0.0,-7.528571428571429
99.0,-110.4,20.798000000000002,14.549741108224891,0.6273419407519455,-100.0,0.8,-1.126530612244898
88.0,-121.2,18.115,14.404243697142642,0.6242052310481858,-100.0,0.8,-1.3931034482758622
72.0,-112.6,14.693999999999999,14.260201260171215,0.6210842048929449,-100.0,0.8,-1.5859154929577464
23.0,-107.4,5.156,14.117599247569503,0.6179787838684802,-100.0,0.8,-4.881818181818182
100.0,-124.20000000000002,20.579,13.976423255093808,0.6148888899491377,-100.0,0.8,-1.2545454545454546
48.0,-107.4,10.102,13.83665902254287,0.611814445499392,-100.0,0.8,-2.2851063829787237
115.0,-122.20000000000002,23.385,13.69829243231744,0.608755373271895,-100.0,0.8,-1.0719298245614035
32.0,-109.39999999999999,7.273,13.561309507994267,0.6057115964055355,-100.0,0.2,-3.5290322580645164
37.0,-102.4,7.755,13.425696412914323,0.6026830384235078,-100.0,0.8,-2.8444444444444446
271.0,-131.60000000000005,54.506,13.29143944878518,0.5996696232313903,-100.0,0.8,-0.4874074074074074
55.0,-106.0,11.36,13.158525054297328,0.5966712751152333,-100.0,0.8,-1.962962962962963
73.0,-125.60000000000002,14.931000000000001,13.026939803754354,0.5936879187396572,-100.0,0.8,-1.7444444444444445
133.0,-126.40000000000003,26.979,12.89667040571681,0.5907194791459589,-100.0,0.8,-0.9575757575757576
398.0,-120.60000000000001,79.945,12.767703701659642,0.5877658817502291,-100.0,0.8,-0.30377833753148614
103.0,-111.8,21.129,12.640026664643045,0.584827052341478,-100.0,0.8,-1.096078431372549
25.0,-103.4,5.728,12.513626397996614,0.5819029170797706,-100.0,0.8,-4.308333333333333
44.0,-111.0,9.333,12.388490134016648,0.5789934024943717,-100.0,0.8,-2.5813953488372094
288.0,-138.4000000000001,58.359,12.26460523267648,0.5760984354818999,-100.0,0.8,-0.48222996515679445
167.0,-144.60000000000008,33.755,12.141959180349716,0.5732179433044904,-100.0,0.8,-0.8710843373493976
216.0,-114.19999999999999,43.918,12.020539588546217,0.5703518535879679,-100.0,0.8,-0.5311627906976745
66.0,-112.6,13.535,11.900334192660756,0.5675000943200281,-100.0,0.8,-1.7323076923076923
40.0,-110.2,9.083,11.781330850734149,0.564662593848428,-100.0,0.8,-2.825641025641026
389.0,-180.59999999999988,78.372,11.663517542226806,0.5618392808791859,-100.0,0.8,-0.46546391752577326
20.0,-104.4,4.342,11.546882366804539,0.55903008447479,-100.0,0.2,-5.494736842105263
186.0,-141.00000000000006,37.507,11.431413543136493,0.556234934052416,-100.0,0.8,-0.7621621621621621
21.0,-107.2,4.577,11.317099407705129,0.5534537593821539,-100.0,0.0,-5.36
102.0,-124.60000000000002,21.117,11.203928413628077,0.5506864905852431,-100.0,0.8,-1.2336633663366336
39.0,-101.2,8.286,11.091889129491797,0.5479330581323169,-100.0,0.8,-2.6631578947368424
306.0,-144.4000000000001,62.216,10.980970238196878,0.5451933928416552,-100.0,0.8,-0.4734426229508197
188.0,-130.20000000000005,38.083,10.871160535814909,0.542467425877447,-100.0,0.8,-0.6962566844919785
149.0,-123.80000000000003,30.152,10.76244893045676,0.5397550887480598,-100.0,0.8,-0.8364864864864866
62.0,-112.8,12.721,10.654824441152192,0.5370563133043195,-100.0,0.8,-1.8491803278688523
34.0,-102.4,7.135,10.54827619674067,0.5343710317377979,-100.0,0.8,-3.103030303030303
45.0,-116.19999999999999,9.302,10.442793434773263,0.5316991765791089,-100.0,0.8,-2.640909090909091
37.0,-106.6,7.74,10.33836550042553,0.5290406806962134,-100.0,0.8,-2.961111111111111
87.0,-123.20000000000002,18.153,10.234981845421274,0.5263954772927323,-100.0,0.8,-1.4325581395348839
351.0,-108.39999999999999,70.522,10.13263202696706,0.5237634999062686,-100.0,0.8,-0.3097142857142857
31.0,-102.6,7.248,10.03130570669739,0.5211446824067373,-100.0,0.8,-3.42
194.0,-116.0,39.127,9.930992649630417,0.5185389589947036,-100.0,0.8,-0.6010362694300518
353.0,-151.4000000000001,70.96,9.831682723134113,0.5159462641997301,-100.0,0.8,-0.43011363636363636
45.0,-116.39999999999999,9.539,9.733365895902772,0.5133665328787315,-100.0,0.8,-2.6454545454545455
374.0,-187.59999999999974,75.14,9.636032236943743,0.5107997002143378,-100.0,0.8,-0.5029490616621984
194.0,-140.00000000000006,39.921,9.539671914574306,0.5082457017132661,-100.0,0.8,-0.7253886010362695
190.0,-127.80000000000003,38.339,9.444275195428563,0.5057044732046998,-100.0,0.8,-0.6761904761904762
92.0,-102.8,18.935,9.349832443474277,0.5031759508386763,-100.0,0.8,-1.1296703296703297
38.0,-101.2,8.131,9.256334119039535,0.5006600710844828,-100.0,0.8,-2.735135135135135
45.0,-108.19999999999999,9.497,9.16377077784914,0.49815677072906045,-100.0,0.8,-2.459090909090909
80.0,-117.4,16.541,9.072133070070647,0.49566598687541513,-100.0,0.8,-1.4860759493670888
45.0,-116.39999999999999,9.344,8.98141173936994,0.49318765694103806,-100.0,0.2,-2.6454545454545455
340.0,-137.80000000000007,68.331,8.891597621976242,0.49072171865633285,-100.0,0.8,-0.4064896755162242
105.0,-127.00000000000001,21.303,8.80268164575648,0.4882681100630512,-100.0,0.8,-1.2211538461538463
114.0,-121.00000000000003,23.116,8.714654829298913,0.48582676951273596,-100.0,0.8,-1.0707964601769913
19.0,-105.0,4.326,8.627508281005925,0.4833976356651723,-100.0,0.8,-5.833333333333333
105.0,-127.60000000000002,21.529,8.541233198195865,0.48098064748684644,-100.0,0.8,-1.2269230769230768
72.0,-121.0,14.926,8.455820866213907,0.4785757442494122,-100.0,0.2,-1.704225352112676
104.0,-123.4,21.744,8.371262657551767,0.47618286552816513,-100.0,0.8,-1.1980582524271846
186.0,-137.40000000000006,37.508,8.28755003097625,0.4738019512005243,-100.0,0.8,-0.7427027027027028
183.0,-92.6,36.931,8.204674530666487,0.4714329414445217,-100.0,0.8,-0.5087912087912088
36.0,-112.6,7.737,8.122627785359823,0.46907577673729905,-100.0,0.0,-3.217142857142857
139.0,-124.00000000000004,28.153,8.041401507506224,0.46673039785361253,-100.0,0.8,-0.8985507246376812
52.0,-113.8,10.715,7.960987492431162,0.4643967458643445,-100.0,0.2,-2.231372549019608
293.0,-141.20000000000005,58.945,7.881377617506851,0.46207476213502274,-100.0,0.8,-0.4835616438356165
18.0,-108.2,4.5,7.802563841331782,0.45976438832434763,-100.0,0.2,-6.364705882352942
30.0,-103.0,6.349,7.724538202918464,0.4574655663827259,-100.0,0.8,-3.5517241379310347
189.0,-123.4,38.51,7.647292820889279,0.45517823855081224,-100.0,0.8,-0.6563829787234043
33.0,-98.8,6.937,7.570819892680387,0.4529023473580582,-100.0,0.8,-3.0875000000000004
46.0,-118.0,9.559,7.495111693753583,0.45063783562126786,-100.0,0.8,-2.6222222222222222
19.0,-102.8,4.135,7.4201605768160475,0.4483846464431615,-100.0,0.2,-5.711111111111111
90.0,-115.8,18.315,7.345958971047887,0.44614272321094567,-100.0,0.8,-1.301123595505618
15.0,-107.2,3.512,7.272499381337408,0.4439120095948909,-100.0,0.0,-7.6571428571428575
404.0,-148.2000000000001,81.543,7.199774387524034,0.44169244954691644,-100.0,0.8,-0.36774193548387096
282.0,-155.4000000000001,57.105,7.127776643648794,0.43948398729918187,-100.0,0.8,-0.5530249110320284
107.0,-116.60000000000001,21.745,7.056498877212306,0.43728656736268595,-100.0,0.8,-1.1
20.0,-104.2,4.35,6.985933888440183,0.43510013452587254,-100.0,0.8,-5.484210526315789
331.0,-136.20000000000005,66.517,6.916074549555781,0.4329246338532432,-100.0,0.8,-0.4127272727272728
115.0,-125.20000000000002,24.161,6.8469138040602235,0.43076001068397696,-100.0,0.8,-1.0982456140350878
12.0,-101.8,2.7119999999999997,6.778444666019621,0.4286062106305571,-100.0,0.0,-9.254545454545454
500.0,-24.400000000000148,100.738,6.710660219359425,0.4264631795774043,-0.6000000000000001,0.8,-0.048897795591182396
164.0,-119.60000000000002,33.355,6.64355361716583,0.4243308636795173,-100.0,0.8,-0.7337423312883437
28.0,-101.2,6.924,6.577118080994172,0.42220920936111966,-100.0,0.8,-3.7481481481481485
87.0,-110.2,17.953,6.51134690018423,0.42009816331431404,-100.0,0.8,-1.2813953488372094
81.0,-109.4,16.562,6.446233431182388,0.41799767249774245,-100.0,0.8,-1.3675000000000002
28.0,-102.2,5.889,6.381771096870564,0.41590768413525375,-100.0,0.8,-3.785185185185185
66.0,-109.19999999999999,13.946,6.317953385901858,0.4138281457145775,-100.0,0.8,-1.68
243.0,-135.6,48.954,6.25477385204284,0.4117590049860046,-100.0,0.8,-0.5603305785123966
52.0,-110.19999999999999,10.692,6.192226113522412,0.4097002099610746,-100.0,0.8,-2.16078431372549
151.0,-133.80000000000004,30.96,6.130303852387187,0.40765170891126923,-100.0,0.8,-0.8920000000000001
64.0,-111.6,13.112,6.069000813863315,0.40561345036671287,-100.0,0.8,-1.7714285714285714
15.0,-107.2,3.3449999999999998,6.008310805724682,0.4035853831148793,-100.0,0.0,-7.6571428571428575
22.0,-101.8,4.9,5.948227697667435,0.4015674561993049,-100.0,0.8,-4.847619047619047
26.0,-106.4,5.723,5.888745420690761,0.3995596189183084,-100.0,0.8,-4.256
50.0,-103.2,10.362,5.829857966483853,0.3975618208237168,-100.0,0.8,-2.1061224489795918
500.0,-31.000000000000167,100.686,5.771559386819014,0.3955740117195982,-0.6000000000000001,0.8,-0.062124248496994
500.0,-16.000000000000018,100.428,5.713843792950824,0.3935961416610002,-0.6000000000000001,0.8,-0.032064128256513044
500.0,-33.600000000000115,100.453,5.656705355021316,0.3916281609526952,-0.6000000000000001,0.8,-0.06733466933867739
32.0,-102.2,6.814,5.600138301471103,0.38967002014793173,-100.0,0.8,-3.296774193548387
228.0,-117.8,45.927,5.544136918456392,0.38772167004719205,-100.0,0.8,-0.5189427312775331
500.0,-58.0000000000001,100.504,5.488695549271828,0.3857830616969561,-0.6000000000000001,0.8,-0.11623246492985977
120.0,-130.20000000000005,24.434,5.433808593779109,0.3838541463884713,-100.0,0.8,-1.0941176470588236
67.0,-109.0,13.886,5.379470507841318,0.38193487565652895,-100.0,0.8,-1.6515151515151516
32.0,-98.2,6.761,5.3256758027629045,0.3800252012782463,-100.0,0.8,-3.167741935483871
16.0,-107.2,3.707,5.272419044735275,0.37812507527185507,-100.0,0.0,-7.1466666666666665
41.0,-110.4,9.377,5.219694854287923,0.3762344498954958,-100.0,0.8,-2.76
45.0,-103.2,9.495,5.167497905745043,0.37435327764601833,-100.0,0.8,-2.3454545454545457
54.0,-106.4,11.153,5.115822926687593,0.3724815112577882,-100.0,0.8,-2.0075471698113208
18.0,-100.6,3.882,5.064664697420717,0.37061910370149925,-100.0,0.0,-5.917647058823529
71.0,-119.80000000000001,14.568,5.01401805044651,0.36876600818299177,-100.0,0.8,-1.7114285714285715
46.0,-113.19999999999999,9.701,4.963877869942045,0.3669221781420768,-100.0,0.8,-2.5155555555555558
114.0,-129.20000000000005,23.769,4.914239091242624,0.3650875672513664,-100.0,0.8,-1.143362831858407
273.0,-147.20000000000007,54.913,4.865096700330198,0.36326212941510955,-100.0,0.8,-0.5411764705882353
29.0,-100.2,6.312,4.816445733326896,0.361445818768034,-100.0,0.8,-3.5785714285714287
28.0,-105.2,5.938,4.768281275993627,0.3596385896741938,-100.0,0.2,-3.8962962962962964
500.0,-69.00000000000001,100.534,4.72059846323369,0.35784039672582285,-0.6000000000000001,0.8,-0.13827655310621245
195.0,-114.39999999999999,40.033,4.673392478601353,0.3560511947421937,-100.0,0.8,-0.5896907216494846
296.0,-134.20000000000007,59.738,4.626658553815339,0.35427093876848276,-100.0,0.8,-0.4549152542372881
26.0,-109.6,5.683,4.580391968277186,0.3524995840746403,-100.0,0.2,-4.3839999999999995
62.0,-121.2,12.719,4.534588048594414,0.35073708615426713,-100.0,0.8,-1.9868852459016397
108.0,-119.2,21.946,4.48924216810847,0.3489834007234958,-100.0,0.8,-1.114018691588785
181.0,-121.4,36.605,4.444349746427386,0.3472384837198783,-100.0,0.8,-0.6744444444444445
38.0,-116.8,8.743,4.399906248963112,0.3455022913012789,-100.0,0.2,-3.156756756756757
16.0,-107.2,3.523,4.35590718647348,0.3437747798447725,-100.0,0.0,-7.1466666666666665
27.0,-113.8,6.146,4.312348114608746,0.34205590594554863,-100.0,0.0,-4.3769230769230765
49.0,-119.0,10.138,4.269224633462658,0.3403456264158209,-100.0,0.8,-2.4791666666666665
223.0,-124.40000000000006,44.97,4.226532387128032,0.3386438982837418,-100.0,0.8,-0.5603603603603604
57.0,-101.2,11.93,4.184267063256751,0.3369506787923231,-100.0,0.8,-1.807142857142857
15.0,-107.2,3.754,4.142424392624184,0.3352659253983615,-100.0,0.0,-7.6571428571428575
177.0,-135.20000000000005,36.11,4.101000148697942,0.33358959577136965,-100.0,0.8,-0.7681818181818181
45.0,-106.8,9.363,4.0599901472109625,0.3319216477925128,-100.0,0.8,-2.4272727272727272
