episode,steps_per_episode,t_per_episode,reward_per_episode,reward_avg_per_episode,reward_min_per_episode,reward_max_per_episode
89,500.0,100.513,93.00000000000003,0.18637274549098196,-0.6000000000000001,0.8
90,397.0,80.051,-62.20000000000009,-0.15707070707070708,-100.0,0.8
91,500.0,100.604,90.79999999999987,0.18196392785571144,-0.6000000000000001,0.8
92,17.0,3.977,-102.4,-6.4,-100.0,0.0
93,225.0,45.337,-65.40000000000006,-0.2919642857142858,-100.0,0.8
94,500.0,100.333,58.79999999999992,0.11783567134268536,-0.6000000000000001,0.8
95,500.0,100.613,34.39999999999996,0.068937875751503,-0.6000000000000001,0.8
96,18.0,4.606,-108.8,-6.4,-100.0,0.2
97,500.0,100.377,65.79999999999984,0.1318637274549098,-0.6000000000000001,0.8
98,500.0,100.591,70.3999999999998,0.14108216432865733,-0.6000000000000001,0.8
99,457.0,91.8,-30.600000000000023,-0.06710526315789471,-100.0,0.8
100,408.0,81.96899999999998,-35.400000000000034,-0.086977886977887,-100.0,0.8
101,249.0,50.136,-111.6,-0.45,-100.0,0.8
102,172.0,34.768,-74.80000000000001,-0.4374269005847953,-100.0,0.8
103,30.0,6.319,-112.6,-3.882758620689655,-100.0,0.0
104,187.0,38.329,-93.00000000000003,-0.5,-100.0,0.8
105,275.0,55.336,-68.00000000000009,-0.24817518248175183,-100.0,0.8
106,308.0,61.918,-74.80000000000007,-0.2436482084690554,-100.0,0.8
107,51.0,11.145,-104.6,-2.092,-100.0,0.8
108,96.0,19.536,-99.59999999999998,-1.0484210526315791,-100.0,0.8
109,28.0,5.921,-108.4,-4.014814814814815,-100.0,0.2
110,139.0,28.35,-88.0,-0.6376811594202898,-100.0,0.8
111,500.0,100.747,125.99999999999984,0.25250501002004005,-0.6000000000000001,0.8
112,18.0,4.04,-109.6,-6.447058823529411,-100.0,-0.6000000000000001
113,184.0,37.12,-95.2,-0.5202185792349727,-100.0,0.8
114,168.0,34.128,-82.00000000000001,-0.4910179640718562,-100.0,0.8
115,30.0,6.553,-101.8,-3.5103448275862066,-100.0,0.8
116,18.0,3.915,-105.6,-6.211764705882352,-100.0,0.2
117,26.0,6.093,-98.2,-3.928,-100.0,0.8
118,70.0,15.939,-112.4,-1.6289855072463768,-100.0,0.8
119,41.0,9.319,-109.6,-2.74,-100.0,0.2
120,170.0,34.544,-85.80000000000001,-0.5076923076923077,-100.0,0.8
