Steps per Episode,Reward per Episode,t per Episode,T per Episode,Epsilon per Episode,Reward Min per Episode,Reward Max per Episode,Reward Avg per Episode
18.0,-100.0,4.324,0.44982641791489025,0.09766923898947834,-100.0,0.0,-5.882352941176471
64.0,-107.4,13.714,0.41833856866084795,0.09766923898947834,-100.0,0.2,-1.704761904761905
44.0,-113.0,9.128,0.3890548688545886,0.09766923898947834,-100.0,0.8,-2.627906976744186
68.0,-112.80000000000001,13.935,0.36182102803476746,0.09766923898947834,-100.0,0.8,-1.6835820895522389
25.0,-109.0,5.329,0.3364935560723338,0.09766923898947834,-100.0,0.0,-4.541666666666667
47.0,-119.6,9.94,0.3129390071472704,0.09766923898947834,-100.0,0.2,-2.6
34.0,-112.2,7.094,0.2910332766469615,0.09766923898947834,-100.0,0.8,-3.4
191.0,-95.6,38.544,0.2706609472816742,0.09766923898947834,-100.0,0.8,-0.503157894736842
28.0,-103.0,5.953,0.25171468097195704,0.09766923898947834,-100.0,0.0,-3.814814814814815
465.0,-36.99999999999997,93.494,0.23409465330392007,0.09766923898947834,-100.0,0.8,-0.07974137931034483
43.0,-105.4,8.951,0.21770802757264568,0.09766923898947834,-100.0,0.8,-2.5095238095238095
34.0,-104.2,7.549,0.2024684656425605,0.09766923898947834,-100.0,0.8,-3.1575757575757577
398.0,-78.00000000000004,80.119,0.18829567304758127,0.09766923898947834,-100.0,0.8,-0.1964735516372796
49.0,-109.0,10.911,0.1751149759342506,0.09766923898947834,-100.0,0.8,-2.2708333333333335
500.0,22.79999999999988,100.578,0.16285692761885306,0.09766923898947834,-0.6000000000000001,0.8,0.045691382765531044
340.0,-68.60000000000008,68.382,0.15145694268553336,0.09766923898947834,-100.0,0.8,-0.2023598820058997
422.0,9.800000000000011,85.165,0.14085495669754602,0.09766923898947834,-100.0,0.8,0.023277909738717368
126.0,-96.8,25.527,0.1309951097287178,0.09766923898947834,-100.0,0.8,-0.7744
500.0,83.39999999999976,100.3,0.12182545204770756,0.09766923898947834,-0.6000000000000001,0.8,0.16713426853707417
38.0,-119.2,8.422,0.11329767040436804,0.09766923898947834,-100.0,0.0,-3.221621621621622
82.0,-111.8,16.738,0.10536683347606228,0.09766923898947834,-100.0,0.8,-1.380246913580247
406.0,-91.00000000000017,81.711,0.09799115513273793,0.09766923898947834,-100.0,0.8,-0.22469135802469142
30.0,-102.2,7.345,0.09113177427344628,0.09766923898947834,-100.0,0.8,-3.524137931034483
39.0,-106.0,8.132,0.08475255007430504,0.09766923898947834,-100.0,0.0,-2.789473684210526
167.0,-77.0,33.721,0.0788198715691037,0.09766923898947834,-100.0,0.8,-0.463855421686747
111.0,-77.0,22.714,0.07330248055926644,0.09766923898947834,-100.0,0.8,-0.7
500.0,125.79999999999984,100.928,0.06817130692011779,0.09766923898947834,-0.6000000000000001,0.8,0.2521042084168337
399.0,-50.800000000000054,80.839,0.06339931543570955,0.09766923898947834,-100.0,0.8,-0.12763819095477386
500.0,107.99999999999991,100.336,0.058961363355209885,0.09766923898947834,-0.6000000000000001,0.8,0.21643286573146292
213.0,-99.2,43.202,0.054834067920345196,0.09766923898947834,-100.0,0.8,-0.4679245283018868
467.0,-2.200000000000003,93.772,0.050995683165921034,0.09766923898947834,-100.0,0.8,-0.004721030042918446
229.0,-64.00000000000004,46.115,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.2807017543859649
500.0,86.99999999999982,100.518,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.1743486973947896
162.0,-82.0,34.446,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.5093167701863354
25.0,-106.0,5.311,0.047425985344306566,0.09766923898947834,-100.0,0.0,-4.416666666666667
12.0,-100.0,3.126,0.047425985344306566,0.09766923898947834,-100.0,0.0,-9.090909090909092
63.0,-122.60000000000002,13.332,0.047425985344306566,0.09766923898947834,-100.0,0.2,-1.9774193548387098
81.0,-100.39999999999999,16.52,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.255
165.0,-70.39999999999999,33.531,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.4292682926829269
59.0,-103.4,12.102,0.047425985344306566,0.09766923898947834,-100.0,0.2,-1.7827586206896553
185.0,-112.99999999999999,37.33,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.6141304347826088
369.0,-50.60000000000004,74.157,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.13750000000000007
145.0,-84.6,29.294,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.5875
349.0,-51.60000000000003,70.122,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.1482758620689655
480.0,-85.20000000000023,96.398,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.1778705636743215
25.0,-102.6,5.29,0.047425985344306566,0.09766923898947834,-100.0,0.2,-4.275
46.0,-117.6,9.743,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.6133333333333337
500.0,36.79999999999995,100.338,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.07374749498997996
500.0,47.79999999999992,100.403,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.09579158316633264
500.0,62.799999999999756,100.411,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.12585170340681362
500.0,81.6000000000001,100.412,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.1635270541082164
500.0,74.80000000000004,100.435,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.14989979959919839
500.0,70.20000000000002,100.404,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.14068136272545087
394.0,-95.20000000000002,79.588,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.24223918575063613
32.0,-111.39999999999999,7.172,0.047425985344306566,0.09766923898947834,-100.0,0.2,-3.5935483870967744
27.0,-107.8,5.731,0.047425985344306566,0.09766923898947834,-100.0,0.0,-4.146153846153846
26.0,-109.6,6.2780000000000005,0.047425985344306566,0.09766923898947834,-100.0,0.2,-4.3839999999999995
172.0,-79.8,34.771,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.46666666666666673
500.0,10.599999999999879,100.536,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.021242484969939867
500.0,13.599999999999909,100.389,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.02725450901803606
500.0,61.19999999999994,100.414,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.12264529058116233
500.0,22.199999999999953,100.874,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.044488977955911814
500.0,2.9999999999998357,100.671,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.00601202404809615
500.0,33.799999999999926,100.513,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.06773547094188376
31.0,-102.2,7.407,0.047425985344306566,0.09766923898947834,-100.0,0.2,-3.4066666666666667
216.0,-105.0,43.724,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.48837209302325596
500.0,35.199999999999974,100.368,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.07054108216432864
45.0,-117.0,9.391,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.659090909090909
500.0,89.40000000000002,100.417,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.1791583166332665
173.0,-112.19999999999999,35.179,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.6523255813953489
229.0,-110.6,46.199,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.4850877192982457
500.0,11.400000000000016,100.449,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.02284569138276551
38.0,-110.8,7.997,0.047425985344306566,0.09766923898947834,-100.0,0.8,-2.9945945945945946
124.0,-125.40000000000006,25.202,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.0195121951219512
376.0,-77.20000000000007,75.938,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.20586666666666667
500.0,30.399999999999984,100.832,0.047425985344306566,0.09766923898947834,-0.6000000000000001,0.8,0.06092184368737473
125.0,-103.99999999999999,25.421,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.8387096774193549
193.0,-77.40000000000006,39.004,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.403125
20.0,-104.4,4.32,0.047425985344306566,0.09766923898947834,-100.0,0.2,-5.494736842105263
190.0,-73.60000000000008,38.571,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.38941798941798944
36.0,-102.0,7.55,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.914285714285714
46.0,-116.0,9.524000000000001,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.577777777777778
175.0,-108.39999999999999,35.368,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.6229885057471265
42.0,-110.4,8.7,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.6926829268292685
69.0,-101.8,14.123,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.4970588235294118
17.0,-109.0,4.146,0.047425985344306566,0.09766923898947834,-100.0,-0.6000000000000001,-6.8125
26.0,-97.2,5.568,0.047425985344306566,0.09766923898947834,-100.0,0.8,-3.888
81.0,-105.2,16.517,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.315
42.0,-112.0,8.72,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.731707317073171
185.0,-72.60000000000007,37.356,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.3945652173913043
212.0,-131.80000000000007,42.758,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.6246445497630332
40.0,-111.6,8.54,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.8615384615384616
16.0,-107.6,3.9539999999999997,0.047425985344306566,0.09766923898947834,-100.0,0.2,-7.173333333333333
88.0,-109.39999999999999,18.154,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.257471264367816
88.0,-94.79999999999998,18.135,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.089655172413793
28.0,-109.2,5.97,0.047425985344306566,0.09766923898947834,-100.0,0.2,-4.044444444444444
249.0,-129.20000000000007,50.239,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.5209677419354839
93.0,-113.8,19.325,0.047425985344306566,0.09766923898947834,-100.0,0.2,-1.2369565217391305
388.0,-113.20000000000002,78.16,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.2925064599483204
86.0,-91.19999999999999,17.551,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.0729411764705883
255.0,-116.60000000000002,51.584,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.4590551181102363
88.0,-113.99999999999999,17.929,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.3103448275862069
31.0,-113.39999999999999,6.651,0.047425985344306566,0.09766923898947834,-100.0,0.2,-3.7800000000000002
195.0,-107.39999999999999,39.351,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.5536082474226804
172.0,-97.39999999999999,34.723,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.5695906432748539
77.0,-98.2,15.752,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.2921052631578949
42.0,-108.8,9.145,0.047425985344306566,0.09766923898947834,-100.0,0.8,-2.653658536585366
90.0,-100.19999999999999,19.103,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.1258426966292134
281.0,-122.00000000000006,56.602,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.4357142857142858
34.0,-115.19999999999999,7.311,0.047425985344306566,0.09766923898947834,-100.0,0.2,-3.490909090909091
41.0,-109.6,9.56,0.047425985344306566,0.09766923898947834,-100.0,0.8,-2.7399999999999998
406.0,-106.40000000000016,81.804,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.2627160493827161
388.0,-79.20000000000003,77.957,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.20465116279069767
104.0,-114.0,22.118,0.047425985344306566,0.09766923898947834,-100.0,0.2,-1.1067961165048543
31.0,-102.39999999999999,6.561,0.047425985344306566,0.09766923898947834,-100.0,0.8,-3.4133333333333336
206.0,-138.4000000000001,42.14,0.047425985344306566,0.09766923898947834,-100.0,0.2,-0.6751219512195122
47.0,-116.6,9.725999999999999,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.534782608695652
27.0,-107.8,5.915,0.047425985344306566,0.09766923898947834,-100.0,0.2,-4.146153846153846
226.0,-140.60000000000005,45.549,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.6248888888888888
61.0,-126.20000000000002,12.768,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.1033333333333335
25.0,-104.2,5.5,0.047425985344306566,0.09766923898947834,-100.0,0.2,-4.341666666666667
91.0,-119.2,18.898,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.3244444444444445
30.0,-116.8,6.9559999999999995,0.047425985344306566,0.09766923898947834,-100.0,-0.6000000000000001,-4.027586206896552
81.0,-112.2,16.766,0.047425985344306566,0.09766923898947834,-100.0,0.2,-1.4025000000000003
31.0,-117.4,6.514,0.047425985344306566,0.09766923898947834,-100.0,-0.6000000000000001,-3.9133333333333336
33.0,-118.6,7.175,0.047425985344306566,0.09766923898947834,-100.0,-0.6000000000000001,-3.70625
340.0,-96.40000000000008,68.312,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.2843657817109145
132.0,-103.19999999999999,26.774,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.7877862595419848
261.0,-100.40000000000003,54.122,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.3861538461538462
31.0,-102.2,6.749,0.047425985344306566,0.09766923898947834,-100.0,0.2,-3.4066666666666667
78.0,-95.2,16.367,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.2363636363636363
31.0,-116.0,6.503,0.047425985344306566,0.09766923898947834,-100.0,0.2,-3.8666666666666667
88.0,-106.8,18.129,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.2275862068965517
89.0,-119.80000000000001,18.114,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.3613636363636363
65.0,-91.2,13.724,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.4249999999999998
43.0,-108.6,8.956,0.047425985344306566,0.09766923898947834,-100.0,0.2,-2.5857142857142854
83.0,-104.39999999999999,17.122,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.273170731707317
207.0,-71.39999999999999,42.371,0.047425985344306566,0.09766923898947834,-100.0,0.8,-0.34660194174757275
15.0,-106.6,3.313,0.047425985344306566,0.09766923898947834,-100.0,0.0,-7.614285714285714
84.0,-103.19999999999999,17.549,0.047425985344306566,0.09766923898947834,-100.0,0.8,-1.2433734939759036
