-1.752900364547712542e+01 , -7.415070125761462805e+01 , -6.642858847197322802e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.365206731912960834e+02 , -5.340874679667829916e+00 , -1.349952243900960980e+02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.102177546707231954e+02 , -3.682024940859146511e+01 , -1.260011335828197900e+02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.269188420420264549e+02 , -2.931937722410922476e+01 , -1.339973569354938263e+02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.328664128659046284e+01 , -7.301998856082890121e+00 , -2.338589035582293718e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.101268834226834414e+00 , -2.700733992942742745e+01 , -1.394410588847783794e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.001812497865259033e+01 , -1.311827295477485666e+00 , -2.336203770742496744e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.120505647802549909e+00 , -5.373939306892259182e+00 , 1.926302969968378243e+00
-4.848888105268105164e+01 , -1.332488881636616185e+01 , -6.865778451428141693e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-6.951839999999999975e+01 , -7.666042992539931333e+01 , -3.148435128354317492e+00
1.129626596626995161e+00 , -8.701642132761512327e-01 , -2.046131277174347285e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.638492177026649621e+00 , 5.087559052768342305e-01 , 2.889075666022830058e-01
-3.363484085628063891e+00 , -9.886059336539650966e-01 , -8.566549255009823227e-01
2.215089884041502533e+00 , 1.596401045986159284e+00 , 1.744880794022922066e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.435107745616106989e+00 , -2.162471674648039155e+01 , -1.496852246080223825e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-6.718860890185662527e+01 , -8.214351822440352890e+00 , -6.923109541731865590e+01
-2.645638769875004215e+01 , -6.083142213821858491e+00 , -3.692038328876930819e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-6.938930519664262420e+01 , -7.212840800038160971e+00 , -7.014971319999999366e+01
-7.458311165714732738e+01 , -4.550291779152406235e+01 , -7.057158633552725746e+01
1.946089523904869445e+00 , -2.465040321865206996e-01 , 0.000000000000000000e+00
1.849475030444992951e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.255150258806949637e+00 , 4.969517611452122785e-01 , 1.360290165124693473e+00
5.759029211832367157e-02 , -3.919060731842608902e+01 , 1.582709311760379878e+00
-7.637798314951291800e+00 , -1.423102538971941300e+01 , -1.398666993469294262e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.836246941259960153e+01 , -7.192532758753711164e+01 , -7.554967627130068308e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.287203137498370076e+01 , -6.474301287764698820e-01 , -1.174542947200000187e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.679251518035957291e+00 , -3.503830275202410305e-02 , -2.233333327350142117e-01
-5.181210390352652517e+00 , -1.695729750834490801e+01 , -2.912112221008976221e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.460607865072175571e+01 , -9.299909420891131262e+00 , -7.583046267431916476e+01
-1.633048113471346374e+00 , -6.466902913955924204e-01 , -1.665204061420142212e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.387545143428452921e+00 , 2.893108329555563185e-02 , -4.639179917019646382e+00
-3.905206676208535299e+01 , -2.979560283323194270e+01 , -2.666736151622871809e+00
2.819698678708537631e+00 , 6.597349471366331652e-01 , 1.161139109603206654e+00
-2.668293071321390286e+01 , -4.944180270341115069e+00 , -2.369691710954829134e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.888794296025794139e+01 , -2.660264650069911951e+01 , -2.341838274436146605e+01
-1.969674530482411701e+00 , -1.758950918011102094e-01 , -1.398506749235655988e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.788419596606339645e+00 , -2.935132262282586613e+00 , -1.605514949171641348e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.293776154789830812e+01 , -1.103952973763294487e+00 , 1.462028473216897551e+00
-2.207814684117503035e+00 , -2.180396861381136731e+01 , -2.019689635242954751e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.969315490596620322e+01 , -2.133261472045894003e+00 , -4.159824891129061797e+01
-1.030286121204098748e+01 , -2.252276293000036844e+01 , 4.203182486661163897e-02
6.266388274603058584e-01 , 0.000000000000000000e+00 , -2.088036731941675384e-01
3.360667914572430082e+00 , -5.179979366526336060e-01 , -5.539564386947439800e-01
-1.264693599692985693e+01 , -4.463742846757432936e+00 , -2.508385532759622549e+01
2.057432178324183347e+00 , 3.100501839977246599e-01 , 3.749268599798063484e-01
-8.477248662228847209e+00 , -3.374391902478522276e+00 , -1.797641560876803712e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.152948653769462872e-01 , -8.515829265080270272e-01 , -3.712789322845181927e-01
-1.963726233195772553e+00 , -3.416014560660589172e+00 , -1.754434039076933516e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
9.595245857873782036e-01 , -1.801330364344653656e+00 , -1.835798213505910770e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.305123981633923069e+00 , -3.587045749876658807e+00 , 4.699070197406661209e-01
