episode,steps_per_episode,t_per_episode,reward_per_episode,reward_avg_per_episode,reward_min_per_episode,reward_max_per_episode
98,25.0,5.362,-106.6,-4.4416666666666655,-100.0,0.0
99,121.0,24.49,-126.20000000000005,-1.0516666666666663,-100.0,0.8
100,24.0,5.17,-106.6,-4.634782608695652,-100.0,0.0
101,32.0,6.707,-110.4,-3.5612903225806454,-100.0,0.2
102,24.0,5.165,-107.2,-4.660869565217391,-100.0,0.0
103,28.0,5.917,-112.6,-4.170370370370369,-100.0,0.0
104,27.0,5.707,-106.6,-4.1,-100.0,0.0
105,26.0,5.755,-107.8,-4.312,-100.0,0.0
106,26.0,5.573,-110.2,-4.408,-100.0,0.0
107,29.0,6.088,-114.4,-4.085714285714286,-100.0,0.0
108,24.0,5.128,-104.8,-4.556521739130433,-100.0,0.0
109,23.0,4.952,-103.6,-4.709090909090909,-100.0,0.0
110,25.0,5.308,-107.2,-4.466666666666666,-100.0,0.0
111,25.0,5.358,-106.6,-4.4416666666666655,-100.0,0.0
112,29.0,6.094,-114.4,-4.085714285714286,-100.0,0.0
113,25.0,5.352,-109.6,-4.566666666666667,-100.0,0.0
114,29.0,6.155,-110.4,-3.942857142857143,-100.0,0.8
115,30.0,6.316,-113.8,-3.9241379310344824,-100.0,0.0
116,29.0,6.1,-111.19999999999997,-3.971428571428572,-100.0,0.2
117,23.0,4.963,-106.0,-4.8181818181818175,-100.0,0.0
118,23.0,4.929,-103.6,-4.709090909090909,-100.0,0.0
119,172.0,34.702,-127.2,-0.743859649122807,-100.0,0.8
120,30.0,6.357,-114.19999999999997,-3.937931034482759,-100.0,0.2
121,27.0,5.748,-112.0,-4.3076923076923075,-100.0,0.0
122,29.0,6.089,-108.2,-3.8642857142857134,-100.0,0.8
123,147.0,29.737,-127.00000000000001,-0.8698630136986301,-100.0,0.8
124,25.0,5.333,-109.4,-4.558333333333333,-100.0,0.2
125,26.0,5.563,-110.8,-4.432,-100.0,0.0
126,27.0,5.733,-108.8,-4.184615384615385,-100.0,0.2
127,23.0,4.918,-105.4,-4.790909090909091,-100.0,0.0
128,26.0,5.511,-109.6,-4.384,-100.0,0.0
129,25.0,5.363,-106.4,-4.433333333333334,-100.0,0.2
130,23.0,4.863,-104.2,-4.736363636363636,-100.0,0.0
131,24.0,5.126,-105.4,-4.582608695652175,-100.0,0.0
132,26.0,5.54,-110.2,-4.408,-100.0,0.0
133,25.0,5.338,-109.0,-4.541666666666666,-100.0,0.0
134,24.0,5.139,-109.6,-4.765217391304348,-100.0,0.0
135,26.0,5.511,-113.19999999999997,-4.528,-100.0,0.0
136,26.0,5.544,-108.4,-4.336,-100.0,0.0
137,24.0,5.141,-108.4,-4.71304347826087,-100.0,0.0
138,24.0,5.155,-104.8,-4.556521739130433,-100.0,0.0
139,25.0,5.313,-108.2,-4.508333333333334,-100.0,0.8
140,24.0,5.143,-106.6,-4.634782608695652,-100.0,0.0
141,25.0,5.328,-110.2,-4.591666666666667,-100.0,0.0
142,24.0,5.117,-107.2,-4.660869565217391,-100.0,0.0
143,25.0,5.312,-109.6,-4.566666666666667,-100.0,0.0
144,23.0,4.924,-103.0,-4.681818181818182,-100.0,0.0
145,27.0,5.746,-109.4,-4.207692307692308,-100.0,0.8
146,26.0,5.56,-112.0,-4.48,-100.0,0.0
147,23.0,4.898,-106.0,-4.8181818181818175,-100.0,0.0
148,27.0,5.711,-113.8,-4.3769230769230765,-100.0,0.0
149,27.0,5.755,-109.0,-4.1923076923076925,-100.0,0.0
150,26.0,5.534,-110.8,-4.432,-100.0,0.0
151,32.0,6.721,-112.4,-3.6258064516129034,-100.0,0.8
152,278.0,55.974,-128.60000000000005,-0.464259927797834,-100.0,0.8
153,136.0,27.536,-129.00000000000003,-0.9555555555555555,-100.0,0.8
154,359.0,72.126,-123.20000000000005,-0.3441340782122905,-100.0,0.8
155,332.0,66.763,-139.0000000000001,-0.41993957703927504,-100.0,0.8
156,25.0,5.281,-103.0,-4.291666666666666,-100.0,0.0
157,24.0,5.176,-103.0,-4.478260869565218,-100.0,0.0
158,218.0,43.888,-137.20000000000007,-0.632258064516129,-100.0,0.8
159,229.0,46.145,-110.19999999999997,-0.48333333333333334,-100.0,0.8
160,305.0,61.349,-141.80000000000013,-0.46644736842105256,-100.0,0.8
161,273.0,54.937,-123.2,-0.4529411764705882,-100.0,0.8
162,26.0,5.569,-109.0,-4.36,-100.0,0.0
163,125.0,25.29,-118.6,-0.9564516129032259,-100.0,0.8
164,29.0,6.11,-107.4,-3.8357142857142854,-100.0,0.8
165,500.0,100.4,-29.00000000000005,-0.05811623246492989,-0.6000000000000001,0.8
166,500.0,100.378,-66.00000000000003,-0.13226452905811625,-0.6000000000000001,0.8
167,232.0,46.785,-133.40000000000003,-0.5774891774891775,-100.0,0.8
168,232.0,46.765,-113.8,-0.4926406926406927,-100.0,0.8
169,242.0,48.713,-109.0,-0.45228215767634866,-100.0,0.8
170,500.0,100.391,-49.80000000000003,-0.0997995991983968,-0.6000000000000001,0.8
171,256.0,51.551,-157.20000000000005,-0.6164705882352942,-100.0,0.8
172,500.0,100.341,-18.800000000000033,-0.037675350701402814,-0.6000000000000001,0.8
173,500.0,100.414,-35.00000000000006,-0.07014028056112227,-0.6000000000000001,0.8
174,384.0,77.23399999999998,-128.6000000000001,-0.33577023498694525,-100.0,0.8
175,253.0,50.927,-130.80000000000004,-0.5190476190476191,-100.0,0.8
176,39.0,8.141,-110.2,-2.9,-100.0,0.8
177,500.0,100.326,-11.40000000000004,-0.022845691382765543,-0.6000000000000001,0.8
178,406.0,81.61,-130.6000000000001,-0.3224691358024692,-100.0,0.8
179,244.0,49.104,-139.0,-0.5720164609053497,-100.0,0.8
180,436.0,87.605,-134.80000000000004,-0.3098850574712644,-100.0,0.8
181,500.0,100.342,-21.800000000000107,-0.04368737474949902,-0.6000000000000001,0.8
182,236.0,47.566,-144.60000000000002,-0.6153191489361702,-100.0,0.8
183,255.0,51.369,-123.80000000000003,-0.4874015748031496,-100.0,0.8
184,125.0,25.305,-126.00000000000001,-1.0161290322580645,-100.0,0.8
185,271.0,54.513,-134.40000000000003,-0.49777777777777776,-100.0,0.8
186,241.0,48.539,-115.4,-0.4808333333333333,-100.0,0.8
187,256.0,51.545,-120.20000000000005,-0.47137254901960773,-100.0,0.8
188,500.0,100.36,-22.600000000000108,-0.04529058116232467,-0.6000000000000001,0.8
189,43.0,8.999,-108.4,-2.5809523809523807,-100.0,0.8
190,500.0,100.348,-44.60000000000016,-0.08937875751503006,-0.6000000000000001,0.8
191,27.0,5.791,-104.0,-4.0,-100.0,0.8
192,500.0,100.296,-26.800000000000164,-0.053707414829659336,-0.6000000000000001,0.8
193,500.0,100.448,-52.00000000000002,-0.10420841683366731,-0.6000000000000001,0.8
194,307.0,61.769,-148.4000000000001,-0.4849673202614379,-100.0,0.8
195,233.0,46.943,-121.20000000000005,-0.5224137931034483,-100.0,0.8
196,206.0,41.531,-122.60000000000002,-0.598048780487805,-100.0,0.8
197,500.0,100.332,-49.80000000000017,-0.0997995991983968,-0.6000000000000001,0.8
198,33.0,7.017,-102.2,-3.19375,-100.0,0.8
199,243.0,48.886,-131.60000000000005,-0.5438016528925621,-100.0,0.8
200,401.0,80.572,-116.6,-0.29150000000000004,-100.0,0.8
