episode,steps_per_episode,t_per_episode,reward_per_episode,reward_avg_per_episode,reward_min_per_episode,reward_max_per_episode
144,500.0,100.656,107.19999999999987,0.2148296593186373,-0.6000000000000001,0.8
145,142.0,30.043,-107.19999999999997,-0.7602836879432624,-100.0,0.8
146,65.0,13.342,-101.8,-1.590625,-100.0,0.8
147,500.0,100.408,112.59999999999982,0.2256513026052104,-0.6000000000000001,0.8
148,223.0,45.432,-72.4,-0.32612612612612607,-100.0,0.8
149,26.0,5.644,-104.0,-4.16,-100.0,0.8
150,500.0,100.855,112.99999999999982,0.22645290581162325,-0.6000000000000001,0.8
151,148.0,30.023,-75.00000000000001,-0.5102040816326531,-100.0,0.8
152,315.0,63.544,-43.200000000000074,-0.13757961783439487,-100.0,0.8
153,500.0,100.971,126.59999999999978,0.2537074148296593,-0.6000000000000001,0.8
154,500.0,100.867,106.99999999999999,0.21442885771543083,-0.6000000000000001,0.8
155,500.0,100.435,105.99999999999991,0.2124248496993988,-0.6000000000000001,0.8
156,14.0,3.225,-100.0,-7.6923076923076925,-100.0,0.0
157,107.0,21.735,-96.4,-0.9094339622641507,-100.0,0.8
158,131.0,26.736,-74.6,-0.5738461538461538,-100.0,0.8
159,312.0,63.804,-50.20000000000008,-0.16141479099678455,-100.0,0.8
160,18.0,3.926,-100.0,-5.882352941176471,-100.0,0.0
161,480.0,96.355,-28.79999999999994,-0.060125260960334014,-100.0,0.8
162,327.0,66.489,-54.400000000000055,-0.1668711656441718,-100.0,0.8
163,32.0,6.792,-108.2,-3.4903225806451608,-100.0,0.2
164,171.0,34.538,-95.2,-0.56,-100.0,0.8
165,219.0,45.026,-65.0,-0.2981651376146789,-100.0,0.8
166,32.0,6.916,-101.8,-3.2838709677419358,-100.0,0.0
167,335.0,67.606,-33.599999999999824,-0.10059880239520957,-100.0,0.8
168,219.0,44.106,-78.00000000000001,-0.3577981651376147,-100.0,0.8
169,60.0,12.344,-97.8,-1.6576271186440676,-100.0,0.8
170,16.0,3.757,-100.0,-6.666666666666666,-100.0,0.0
171,482.0,96.789,-18.799999999999955,-0.03908523908523909,-100.0,0.8
172,175.0,36.143,-55.40000000000003,-0.3183908045977012,-100.0,0.8
173,25.0,5.348,-100.0,-4.166666666666666,-100.0,0.0
174,121.0,24.961,-76.39999999999998,-0.6366666666666667,-100.0,0.8
175,138.0,27.96,-73.20000000000002,-0.5343065693430658,-100.0,0.8
176,150.0,30.39,-73.4,-0.4926174496644296,-100.0,0.8
177,500.0,100.942,110.19999999999985,0.2208416833667335,-0.6000000000000001,0.8
178,337.0,68.003,-20.40000000000008,-0.06071428571428565,-100.0,0.8
179,181.0,36.549,-74.39999999999998,-0.4133333333333333,-100.0,0.8
180,500.0,100.706,91.79999999999981,0.1839679358717435,-0.6000000000000001,0.8
181,14.0,3.175,-100.0,-7.6923076923076925,-100.0,0.0
182,195.0,39.343,-90.4,-0.465979381443299,-100.0,0.8
183,43.0,9.149,-103.2,-2.457142857142857,-100.0,0.8
184,16.0,3.539,-100.0,-6.666666666666666,-100.0,0.0
185,24.0,5.304,-100.0,-4.3478260869565215,-100.0,0.0
186,16.0,3.554,-100.0,-6.666666666666666,-100.0,0.0
187,46.0,9.577000000000002,-110.2,-2.448888888888889,-100.0,0.2
188,43.0,9.375,-102.2,-2.433333333333333,-100.0,0.8
189,29.0,6.128,-114.8,-4.1,-100.0,0.2
190,18.0,4.158,-100.0,-5.882352941176471,-100.0,0.0
191,186.0,37.703,-77.4,-0.4183783783783784,-100.0,0.8
192,284.0,57.212,-62.20000000000005,-0.2197879858657244,-100.0,0.8
193,500.0,100.583,115.9999999999998,0.23246492985971945,-0.6000000000000001,0.8
194,81.0,16.61,-104.6,-1.3074999999999999,-100.0,0.8
195,30.0,6.948,-107.6,-3.710344827586207,-100.0,0.2
196,321.0,64.758,-41.600000000000136,-0.12999999999999995,-100.0,0.8
197,244.0,49.12,-47.40000000000008,-0.19506172839506167,-100.0,0.8
198,203.0,40.892,-63.60000000000005,-0.31485148514851485,-100.0,0.8
199,15.0,3.365,-107.8,-7.7,-100.0,-0.6000000000000001
200,28.0,6.695,-106.0,-3.9259259259259265,-100.0,0.2
