episode,steps_per_episode,t_per_episode,reward_per_episode,reward_avg_per_episode,reward_min_per_episode,reward_max_per_episode
91,500.0,100.463,65.79999999999988,0.1318637274549098,-0.6000000000000001,0.8
92,198.0,39.982,-83.00000000000001,-0.4213197969543147,-100.0,0.8
93,228.0,45.963,-92.40000000000003,-0.4070484581497797,-100.0,0.8
94,500.0,100.313,97.1999999999998,0.19478957915831663,-0.6000000000000001,0.8
95,255.0,51.431,-89.80000000000005,-0.35354330708661424,-100.0,0.8
96,241.0,48.502,-88.40000000000006,-0.36833333333333346,-100.0,0.8
97,500.0,100.323,72.39999999999971,0.14509018036072144,-0.6000000000000001,0.8
98,253.0,51.246,-96.2,-0.3817460317460318,-100.0,0.8
99,406.0,81.552,-113.4,-0.28,-100.0,0.8
100,24.0,5.149,-106.0,-4.608695652173913,-100.0,0.0
101,217.0,43.699,-106.59999999999998,-0.49351851851851847,-100.0,0.8
102,23.0,4.921,-104.6,-4.754545454545454,-100.0,0.2
103,24.0,5.156,-104.8,-4.556521739130433,-100.0,0.0
104,235.0,47.344,-112.6,-0.4811965811965812,-100.0,0.8
105,25.0,5.302,-107.2,-4.466666666666666,-100.0,0.0
106,24.0,5.116,-105.4,-4.582608695652175,-100.0,0.0
107,23.0,4.924,-103.4,-4.7,-100.0,0.2
108,23.0,4.958,-104.8,-4.763636363636364,-100.0,0.0
109,24.0,5.106,-106.4,-4.626086956521739,-100.0,0.2
110,24.0,5.139,-104.8,-4.556521739130433,-100.0,0.0
111,25.0,5.331,-106.6,-4.4416666666666655,-100.0,0.0
112,23.0,4.933,-104.8,-4.763636363636364,-100.0,0.0
113,24.0,5.11,-105.4,-4.582608695652175,-100.0,0.0
114,500.0,100.363,62.39999999999988,0.12505010020040075,-0.6000000000000001,0.8
115,24.0,5.201,-105.4,-4.582608695652175,-100.0,0.0
116,23.0,4.927,-105.4,-4.790909090909091,-100.0,0.0
117,22.0,4.718,-101.8,-4.847619047619047,-100.0,0.0
118,24.0,5.116,-106.0,-4.608695652173913,-100.0,0.0
119,24.0,5.173,-105.4,-4.582608695652175,-100.0,0.0
120,24.0,5.112,-105.2,-4.573913043478261,-100.0,0.2
121,23.0,4.942,-104.2,-4.736363636363636,-100.0,0.0
122,210.0,42.336,-80.60000000000005,-0.385645933014354,-100.0,0.8
123,23.0,4.903,-104.8,-4.763636363636364,-100.0,0.0
124,27.0,5.742,-108.2,-4.161538461538462,-100.0,0.2
125,24.0,5.135,-105.4,-4.582608695652175,-100.0,0.0
126,24.0,5.116,-104.8,-4.556521739130433,-100.0,0.0
127,203.0,40.938,-77.20000000000003,-0.3821782178217821,-100.0,0.8
128,23.0,4.917,-106.0,-4.8181818181818175,-100.0,0.0
129,24.0,5.134,-105.4,-4.582608695652175,-100.0,0.0
130,23.0,4.916,-104.8,-4.763636363636364,-100.0,0.0
131,213.0,42.964,-74.20000000000003,-0.35000000000000003,-100.0,0.8
132,24.0,5.138,-105.4,-4.582608695652175,-100.0,0.0
133,23.0,4.894,-104.8,-4.763636363636364,-100.0,0.0
134,23.0,4.918,-105.4,-4.790909090909091,-100.0,0.0
135,24.0,5.16,-106.6,-4.634782608695652,-100.0,0.0
136,252.0,50.72,-94.8,-0.3776892430278885,-100.0,0.8
137,24.0,5.124,-106.6,-4.634782608695652,-100.0,0.0
138,24.0,5.132,-106.6,-4.634782608695652,-100.0,0.0
139,24.0,5.129,-106.0,-4.608695652173913,-100.0,0.0
140,23.0,4.933,-104.2,-4.736363636363636,-100.0,0.0
141,24.0,5.131,-103.4,-4.495652173913044,-100.0,0.2
142,23.0,4.909,-104.2,-4.736363636363636,-100.0,0.0
143,25.0,5.361,-106.6,-4.4416666666666655,-100.0,0.0
144,24.0,5.112,-106.0,-4.608695652173913,-100.0,0.0
145,500.0,100.358,75.80000000000001,0.15190380761523048,-0.6000000000000001,0.8
146,25.0,5.366,-104.2,-4.341666666666666,-100.0,0.0
147,235.0,47.337,-84.40000000000003,-0.36068376068376073,-100.0,0.8
148,250.0,50.337,-91.60000000000007,-0.3678714859437751,-100.0,0.8
149,500.0,100.317,62.59999999999982,0.12545090180360718,-0.6000000000000001,0.8
150,25.0,5.393,-106.6,-4.4416666666666655,-100.0,0.0
151,500.0,100.322,30.799999999999947,0.06172344689378755,-0.6000000000000001,0.8
152,23.0,5.0,-105.4,-4.790909090909091,-100.0,0.0
153,25.0,5.343,-106.6,-4.4416666666666655,-100.0,0.0
154,500.0,100.345,32.80000000000004,0.06573146292585169,-0.6000000000000001,0.8
155,500.0,100.397,23.99999999999987,0.04809619238476951,-0.6000000000000001,0.8
156,500.0,100.44,66.80000000000003,0.13386773547094188,-0.6000000000000001,0.8
157,24.0,5.232,-104.8,-4.556521739130433,-100.0,0.0
158,298.0,59.901,-83.60000000000004,-0.2814814814814815,-100.0,0.8
159,338.0,67.949,-72.00000000000006,-0.21364985163204747,-100.0,0.8
160,25.0,5.345,-106.6,-4.4416666666666655,-100.0,0.0
161,23.0,4.909,-105.4,-4.790909090909091,-100.0,0.0
162,23.0,4.907,-105.4,-4.790909090909091,-100.0,0.0
163,500.0,100.327,80.9999999999999,0.1623246492985972,-0.6000000000000001,0.8
164,500.0,100.447,94.99999999999991,0.1903807615230461,-0.6000000000000001,0.8
165,24.0,5.161,-106.6,-4.634782608695652,-100.0,0.0
166,500.0,100.362,78.39999999999993,0.15711422845691383,-0.6000000000000001,0.8
167,24.0,5.221,-106.4,-4.626086956521739,-100.0,0.2
168,24.0,5.088,-106.0,-4.608695652173913,-100.0,0.0
169,500.0,100.381,94.79999999999998,0.18997995991983965,-0.6000000000000001,0.8
170,348.0,69.982,-62.40000000000004,-0.17982708933717576,-100.0,0.8
171,102.0,20.751,-105.0,-1.0396039603960396,-100.0,0.8
172,245.0,49.293,-79.0,-0.3237704918032787,-100.0,0.8
173,226.0,45.567,-86.80000000000005,-0.3857777777777778,-100.0,0.8
174,500.0,100.349,85.79999999999993,0.17194388777555103,-0.6000000000000001,0.8
175,500.0,100.407,72.19999999999982,0.144689378757515,-0.6000000000000001,0.8
176,500.0,100.371,81.00000000000011,0.1623246492985972,-0.6000000000000001,0.8
177,215.0,43.416,-85.60000000000005,-0.4,-100.0,0.8
178,500.0,100.38,93.39999999999988,0.1871743486973948,-0.6000000000000001,0.8
179,358.0,71.967,-81.20000000000013,-0.22745098039215683,-100.0,0.8
180,341.0,68.593,-81.00000000000011,-0.23823529411764705,-100.0,0.8
181,500.0,100.286,51.59999999999986,0.10340681362725448,-0.6000000000000001,0.8
182,500.0,100.441,41.19999999999983,0.08256513026052102,-0.6000000000000001,0.8
183,500.0,100.428,38.59999999999988,0.07735470941883767,-0.6000000000000001,0.8
184,220.0,44.382,-85.20000000000003,-0.38904109589041097,-100.0,0.8
185,500.0,100.367,59.59999999999988,0.119438877755511,-0.6000000000000001,0.8
186,500.0,100.443,54.39999999999993,0.10901803607214428,-0.6000000000000001,0.8
187,500.0,100.384,29.800000000000004,0.059719438877755486,-0.6000000000000001,0.8
188,213.0,43.014,-102.19999999999997,-0.4820754716981132,-100.0,0.8
189,500.0,100.351,68.59999999999985,0.13747494989979958,-0.6000000000000001,0.8
190,500.0,100.391,55.19999999999989,0.11062124248496992,-0.6000000000000001,0.8
191,238.0,47.976,-92.60000000000002,-0.3907172995780591,-100.0,0.8
192,500.0,100.392,65.5999999999999,0.13146292585170338,-0.6000000000000001,0.8
193,231.0,46.581,-84.00000000000003,-0.3652173913043478,-100.0,0.8
194,453.0,90.934,-43.200000000000074,-0.09557522123893807,-100.0,0.8
195,500.0,100.334,32.59999999999987,0.06533066132264528,-0.6000000000000001,0.8
196,500.0,100.452,9.60000000000001,0.0192384769539078,-0.6000000000000001,0.8
197,500.0,100.41,-5.3999999999999995,-0.010821643286573169,-0.6000000000000001,0.8
198,500.0,100.422,27.800000000000015,0.05571142284569136,-0.6000000000000001,0.8
199,500.0,100.368,41.799999999999805,0.08376753507014027,-0.6000000000000001,0.8
200,302.0,60.825,-96.6,-0.3209302325581395,-100.0,0.8
