2.711318542121395225e+01
2.652236805698534994e+01
2.594442506190412701e+01
2.537907589346936987e+01
2.482604612241910758e+01
2.428506729951809007e+01
2.375587682524835387e+01
2.323821782233934741e+01
2.273183901107571714e+01
2.223649458732223039e+01
2.175194410320662897e+01
2.127795235040250432e+01
2.081428924595552488e+01
2.036072972059760033e+01
1.991705360949475789e+01
1.948304554537572386e+01
1.905849485398929843e+01
1.864319545183981219e+01
1.823694574615098674e+01
1.783954853700968712e+01
1.745081092164201308e+01
1.707054420077529855e+01
1.669856378704055544e+01
1.633468911537090662e+01
1.597874355535249258e+01
1.563055432548532764e+01
1.528995240931247857e+01
1.495677247337685323e+01
1.463085278696577696e+01
1.431203514360438689e+01
1.400016478425976096e+01
1.369509032221847633e+01
1.339666366960114985e+01
1.310473996547828435e+01
1.281917750555252411e+01
1.253983767337318689e+01
1.226658487304969114e+01
1.199928646343120242e+01
1.173781269372056180e+01
1.148203664049123596e+01
1.123183414607671082e+01
1.098708375830243789e+01
1.074766667153106425e+01
1.051346666899232574e+01
1.028437006636963069e+01
1.006026565661592009e+01
9.841044655972048361e+00
9.626600651161451694e+00
9.416829547735495964e+00
9.211629519544414890e+00
9.010900959309314118e+00
8.814546430271251509e+00
8.622470618893927963e+00
8.434580288597009812e+00
8.250784234497649194e+00
8.070993239138219977e+00
7.895120029178775312e+00
7.723079233033214308e+00
7.554787339428592041e+00
7.390162656867446778e+00
7.229125273973482813e+00
7.071597020701346104e+00
6.917501430391672201e+00
6.766763702652981216e+00
6.619310667052407560e+00
6.475070747597635901e+00
6.333973927992804676e+00
6.195951717651507096e+00
6.060937118450397953e+00
5.928864592207266249e+00
5.799670028867782712e+00
5.673290715385483907e+00
5.549665305279887662e+00
5.428733788857956988e+00
5.310437464084465375e+00
5.194718908087118336e+00
5.081521949282596040e+00
4.970791640109999854e+00
4.862474230358450278e+00
4.756517141075900845e+00
4.652868939046498120e+00
4.551479311824102147e+00
4.452299043309841942e+00
4.355279989861857715e+00
4.260375056925632009e+00
4.167538176173558817e+00
4.076724283142663552e+00
3.987889295359614117e+00
3.900990090942402677e+00
3.815984487668314884e+00
3.732831222498025348e+00
3.651489931545876644e+00
3.571921130486623408e+00
3.494086195389127347e+00
3.417947343967702611e+00
3.343467617242005918e+00
3.270610861596576324e+00
3.199341711231306729e+00
3.129625570994337025e+00
3.061428599589030242e+00
